,word,x,y,z
1151,Balarama,2.10350015484,-2.6054378565,7.73315172142
1159,Seven,10.791613366,4.34554771834,-5.88778869758
1167,Radha,-4.32912723154,2.09426360505,-5.44112106065
1177,Do,-3.09557078094,5.29864530804,0.0844761014028
1194,Brihadvala,-16.2733532247,-12.0251976341,-6.4327152729
1198,Nakula,-6.97909189109,-5.24419010826,1.4536793158
1201,Whoever,10.7778096002,-1.45016351232,0.678110833988
1203,Prabhasa,-1.81632013178,-5.0165564076,5.17358488532
1215,Fifth,8.6693937744,6.84355213435,-6.07714544695
1221,Lakshmana,-12.392075419,10.4643715141,1.59676992781
1228,Janardana,4.2530028975,-2.62688079491,-0.943767150788
1229,Surya,1.53692067535,2.77428687504,-10.6312915241
1266,Yaksha,7.82061600034,-5.160250193,-12.704756577
1277,Becoming,-14.3801478434,12.0891966891,0.140060429289
1286,Bhurishrava,-15.6200967903,-13.6316548149,-6.90307813802
1295,Give,5.79049946285,-3.21979742293,-7.12109365884
1299,Phalguna,0.914824704421,0.0534792120993,-7.45616652959
1311,Death,9.51106218348,5.4681141878,-5.76880045606
1315,Himalayan,-1.88950549854,-4.85618328346,5.15123962811
1375,Muni,-1.81857631619,-0.313380579552,8.35675993503
1377,Sixth,9.64007555522,6.65967821606,-5.67760170623
1380,Slain,9.86548503976,6.74959570757,-5.0445961129
1397,Subhadra,-4.25208295724,2.56380080809,1.39208253965
1402,Danava,9.64773698245,2.98865835575,-5.48719225852
1422,Lomasa,2.68629935271,-1.73262983192,14.8769754447
1423,kill,0.990512369349,2.13507671665,0.546881823899
1432,Her,-0.106766361737,-5.95234560103,2.43435582637
1446,Maitreya,3.10245896996,-1.46906537485,14.6610978173
1452,Nila,0.472851926444,8.42782409977,-9.38685179422
1453,Wherever,10.4922332264,-2.24439946322,-4.3179843172
1477,Army,9.44923326669,7.22420651335,-4.89302712325
1484,Listen,-1.6569132867,4.85698799708,0.63715580017
1485,Knowing,3.46530065966,-3.80534474992,5.23739536834
1488,Men,10.963238527,-9.24391303171,-6.24078485149
1490,Sahadeva,-6.97918560239,-5.25070605775,1.45405898086
1492,Chapter,9.24461091232,5.06178835587,-5.52016650752
1493,Vasudeva,2.50232695501,-2.36035537155,-1.82401612207
1496,Shikhandi,-6.06976889524,-13.1914316084,-3.57106560107
1511,Hidimvi,-5.01495141048,-5.92625088172,11.1174261127
1524,Madhava,4.88992220972,-6.57721361038,-2.64984624467
1533,Adi,8.18696506113,4.4550485893,-5.95137507931
1534,Ghatotkacha,-4.62919174977,-3.15877390332,-8.07187623711
1541,Salya,-2.42474663891,-5.42103303341,-4.02290254421
1555,Even,4.04344339725,-4.09258301506,-4.33857915461
1561,Kaurava,-5.09867929108,0.196941078365,-1.27327879679
1564,Rakshasas,-2.62598890846,-8.62906416354,6.46758071642
1578,How,6.03794779234,4.36143472122,0.724790950115
1586,Somadatta,-3.40487235203,1.20792101509,-1.63254421377
1599,Great,9.69672258014,6.46298138487,-5.65780308017
1608,Uttara,-3.5885831015,3.23914578498,-7.24482901397
1610,Holy,10.7300846217,-1.37736657402,7.4479070863
1652,Sala,-15.7927736608,-13.8462707687,-7.19308162652
1653,Bhisma,8.97770905435,-8.76495047312,8.18703126062
1661,Vrikodara,-4.3401034369,1.11816312792,-5.86115812016
1664,Varuna,4.89122667146,4.29031939559,-2.67910133208
1665,Shrimad,13.9400556384,1.69788904329,12.043733236
1668,Vaikuntha,13.1717652069,-4.3067823271,-7.08221606673
1673,Brihannala,-4.07705279184,2.88121134362,-7.56140868677
1678,Actually,14.6498432578,3.89302782417,-6.21743131156
1691,Kumara,-8.12057126686,-7.81079395476,10.9411607366
1697,Yakshas,-1.75876716833,-10.9791814079,12.6934428125
1698,Pandava,-5.46116791744,0.278289400836,-2.34122244984
1701,Vrishni,-13.322980357,-6.10705708859,-0.136908091469
1704,Gada,2.01462998821,-3.43629956222,12.5003172882
1707,Battle,9.50025459838,6.54543436337,-5.62887074028
1726,Trigartas,-2.47746551495,-3.73974050069,-1.08176223332
1733,Uttamaujas,-17.0845728141,-11.2823233334,-6.04009730903
1734,Kalingas,-3.45159527187,-3.50415525369,-2.463789509
1737,Kunti,-0.246741821399,-0.869967922764,1.4647887667
1740,Coming,-16.2663609149,-12.4284182941,-7.74890316314
1757,Approaching,0.045716357272,-3.15189593081,11.2718571618
1763,Shri,7.4162128947,-4.22717347957,1.75993447039
1773,Panchajanya,1.57480495072,1.49891180376,-8.24973007197
1787,Jayatsena,-10.6718490818,11.4278670624,-0.52691599988
1803,Fall,9.22196442726,6.34474849362,-5.63585057775
1810,Furious,-13.2737539066,10.5661600298,1.66132186433
1817,Everyone,16.9085606634,-2.21309660456,4.49643662736
1819,Kuvera,-0.228223012462,0.092067163102,9.33106391822
1832,Alayudha,-11.8905351369,6.81331017545,1.58716627747
1838,Samba,2.93676953966,8.55307252388,-9.0922038628
1853,Uluka,0.229791917479,4.34664356764,-11.5058955716
1860,Salwa,-6.21927192326,3.85508469925,-3.9991171868
1874,Khandavaprastha,-5.43593787442,-1.46173816571,2.71162431979
1876,Jayadratha,-2.49992812775,1.47956973589,-1.48202206004
1885,Satyajit,-10.2985793841,9.74699784468,2.89830196345
1897,Vishnu,7.48960044984,-3.39075251288,0.772443478839
1904,Srutayudha,-13.4955722374,7.30101380136,1.1558830698
1910,Eight,10.40459332,4.82071767026,-6.11990987086
1931,Indra,4.77989993516,4.96616480335,-2.64688913792
1940,Shakti,5.21664108576,2.8626959075,-2.9893024225
1953,Personality,6.5020163073,1.38721048973,-6.80354156458
1964,Ekalavya,-0.481456600965,-0.907078111546,-2.57403641206
1965,Jalasandha,-11.3389501533,11.2700765003,1.13614821917
2002,Samsaptakas,-1.20048060355,1.50101824776,-11.5504403188
2004,Yudhisthira,-2.07856377837,-1.97715499573,6.92166414395
2005,God,3.76084139658,-3.0634977187,8.96968666753
2013,Bhimasena,-2.41238783402,-5.03118599663,-2.77982382009
2027,Shantanu,-0.801930486374,-1.7902596671,2.21566651649
2042,Iravan,-9.99471618119,11.4506583962,-1.09038479945
2044,Kamsa,4.48361481795,-2.16953058121,3.65747902613
2045,Godhead,6.50199224488,1.38727484562,-6.80363731769
2053,Baladeva,1.7487792325,-2.41151679241,8.46734132164
2055,Ambalika,-1.10409191838,3.84662343886,6.18046849068
2058,Behold,-12.9911162706,-6.95888993986,0.331970087782
2059,Has,9.53041778026,-5.2992628565,-10.6906579301
2062,Kingdom,12.0730875795,3.95010334904,-5.24169332044
2071,Vayu,2.36402609339,-2.57647092278,-3.11231041853
2078,Dhristadyumna,-6.03068731468,-13.1777367464,-3.56422211521
2090,Sanjaya,-5.85567731195,1.76953410268,2.93136490571
2116,Chaitanya,10.944861436,-1.83080633667,7.15947672065
2121,Neither,5.81633266378,6.50776716354,11.0173408313
2124,Vinda,-16.8943613928,-12.8957908369,-5.06159323841
2132,Manipur,-4.79004333499,-5.97161408251,2.66057335032
2133,Panchala,-5.23589621365,0.666731444264,-4.3806568996
2144,Chekitana,-16.6285411079,-11.7990897412,-6.44693867894
2146,City,-4.40344709992,-4.44573376498,8.34261200957
2152,Hari,15.3206129157,-4.64414745873,-4.16492647065
2153,Mahabharata,8.22900650642,4.78742740927,-6.2934055011
2155,Hare,8.49635538796,-5.08258763526,3.03683513061
2156,Supritika,0.905092222722,-4.74676897641,-2.16314931527
2161,Certainly,14.7081209837,4.47861080184,-4.99882227977
2168,Anuvinda,-16.9285920026,-12.8864679205,-5.06121068091
2177,Magadha,-3.32585686717,-3.98596100999,-2.55919754835
2181,Parva,7.7867730486,5.07801079974,-5.40117298601
2183,Kashi,-3.20295806554,2.74286332995,4.81760356279
2187,Rukmini,5.32809830909,-13.3982172197,12.7046703681
2194,Bhagavatam,14.4468826216,2.84393979657,12.6285687379
2205,Dhristaketu,-17.1488096145,-11.5695708423,-5.81675674825
2228,Understanding,-1.23412547712,-12.8851596737,1.95260052714
2229,Shakuni,-5.60400448211,-2.4680829547,-5.47201599776
2230,Many,-1.62408445107,-0.955377882316,4.73098614539
2247,Devavrata,0.475646315246,-2.42619767845,4.31965636158
2251,Bhurishravas,-3.2574704458,1.167517324,-1.62900171163
2259,Sarnga,4.11687600478,-1.34802809664,-3.82104155592
2262,Daruka,4.1512583922,-3.60104680342,-3.13079602829
2264,Madri,-3.30853286865,-3.60803422925,-6.97954882075
2275,Arjuna,1.91286428258,0.874550788818,-6.1075108447
2280,Gandharva,-0.937626437256,3.65170337394,-3.15323538942
2284,Oh,8.61146404191,-8.48806036543,4.34132626666
2285,Did,10.0818332643,-5.08203795378,-14.1303309093
2289,Bahlika,-16.5880781649,-13.6510590283,-6.5435396855
2294,Truth,16.9083512173,-5.92116970058,7.20637872653
2295,Again,6.83833894441,-1.03907965715,12.1961627597
2296,Kripa,-2.63557431052,-7.49391637882,-4.23711575133
2315,Myself,2.45187460851,7.26446069024,0.261980562107
2316,Draupadi,-5.63860228301,2.29541055569,-5.47205156432
2325,Supersoul,17.0431904897,-4.57892576594,7.14921760222
2330,Kurukshetra,8.23193626854,1.99036767451,-5.84496514823
2335,Udyoga,9.43559113583,7.25407824267,-5.67667521465
2337,Look,7.12662690916,-6.68810992166,-11.9794857677
2339,Naga,5.41065924001,-7.45944456726,12.944609198
2340,O,-5.37840410403,1.41995793737,1.14188198231
2352,Pragjyotishapura,-3.58603312501,-3.27858002443,-2.677633422
2359,Bhoja,2.91119094037,6.62397397315,-8.64977204148
2362,Everything,15.8399489774,0.096592866565,2.54093219889
2366,Amba,-3.07631307661,2.83033839699,4.80530761694
2368,Kekaya,-3.17787649376,-4.2874736816,-6.12313520142
2372,Ambika,-1.13659112862,3.82436104436,6.17154371547
2374,Every,11.0759862827,3.18589099175,-10.7613824462
2375,Excellent,3.35385818482,8.66183229155,-7.83269143538
2377,Come,2.51247649437,2.89946446997,2.91068861211
2393,Yuyutsu,-3.94694303005,-6.17349350212,11.0887605193
2394,Soon,-2.217064793,-10.0939666379,7.09561859942
2401,Yadus,-4.88521203983,-4.54966114714,8.50810339284
2412,May,7.67598561998,-2.5240815723,-0.661752158016
2413,Kurus,1.24028801348,1.3449089104,2.56674472895
2416,Parashurama,-4.17430526773,3.87209728343,-4.16334384655
2417,Maniman,-14.4362067274,11.5765662785,0.591229838839
2422,Laughing,-0.157584570042,5.46995808091,-8.8203346664
2424,Thinking,7.44113668641,-2.10452539416,12.0263925946
2435,Dhrtarastra,1.98648397868,-1.45358854805,4.99728644943
2442,Agni,-0.223781503247,1.22143688701,10.5487065405
2453,Mathura,8.13886429874,-3.14110079522,12.2366243406
2454,Bharata,9.84671988628,-1.91045756727,1.8778134909
2456,Drupada,-2.54038313955,-1.99406431377,-2.74215421248
2470,Feeling,3.62137056904,-4.37830216733,-12.8283341243
2474,Bhag,16.1076601065,-2.9683877696,3.42753413043
2479,Alambusha,-11.42022728,10.942664644,2.73727282765
2483,Prabhupada,16.3587331622,5.1035096318,8.32798141369
2484,Kambhojas,-16.5163923914,-13.1465525089,-5.10644055822
2493,Yudhamanyu,-17.5129054472,-10.9885437832,-5.91650736313
2494,Overcome,3.38597398444,6.58594300998,-11.2149469021
2495,Durga,10.6279331095,-3.67281937344,0.932138680839
2496,Vivasvan,1.45388211015,-5.09068246436,3.42929429401
2501,Dhananjaya,-0.156073691778,1.09892421908,-3.37397180862
2502,Vrishnis,-1.52286859563,-2.92661428405,5.36301609158
2503,Susharma,-2.23206122091,2.33022965181,-10.8155362201
2506,Alas,9.37575185436,-4.50049668955,-12.0492911709
2526,Narada,0.424162040286,4.12755271889,7.13257257496
2527,Sudeshna,-5.51998261413,3.19878315234,-7.00169768398
2539,Bhagadatta,-3.8666804261,-2.88276075088,-2.88859796423
2541,Nor,5.80344339986,6.47166904985,11.6067622294
2566,Grandfather,-5.12576514239,-1.23460157269,2.48966199709
2582,Sairindhri,-5.346898998,3.13058502324,-7.58629645718
2599,Satanika,-9.52612686342,10.9920701277,2.15689559115
2604,Vijaya,8.16610197199,-11.5699364101,-9.2200787954
2619,Drona,-3.78072044287,-2.19518465787,-0.906875490165
2621,Bhima,-5.28729874674,0.788208914845,-3.18308329754
2630,Kings,-3.51274506655,1.44186866015,6.01822298042
2642,Avantipura,-2.87355337645,-3.8528948796,-2.03134038772
2647,Himself,7.08593898133,-4.36742397722,1.31425193358
2648,Preceptor,12.087833035,4.63744193969,-6.25892032771
2651,No,2.47850169806,5.15998249749,5.83451643583
2652,Grandsire,-8.11969958364,-5.92119348963,-6.01854980764
2660,Sini,0.624029590203,6.59692121406,-8.92251312326
2697,Kuntibhoja,-2.62431348205,-3.91685431679,-6.69406415283
2708,Material,11.0321239935,6.69889624417,5.215904282
2718,Vyasadeva,-1.85616372809,2.97069667441,5.06923985564
2726,Hidimva,-6.17362866161,2.28101136576,0.642635655099
2728,Prtha,11.9508129694,6.37050282979,6.84559973431
2732,Ramachandra,13.9770284725,-7.81280585877,-6.40756884581
2743,Divine,14.4111247836,2.15714050242,12.8245648565
2752,Nara,6.22353536055,-2.80539459432,0.0752007405257
2767,Universe,-8.88776111238,-12.0439688943,5.83489173137
2782,Sabha,8.5367813848,6.46429083214,-6.42798074546
2784,Endowed,9.83328139249,2.02181449255,-13.2325944264
2790,Saradwat,-4.10733710095,1.49930238906,-5.75557577894
2796,Dvaitavana,-7.98342920262,-5.2046655907,8.48905756313
2820,Sindhus,-1.12001227275,1.88096081624,-1.98040377022
2821,Yuga,15.0548121844,-7.349992654,-6.62807168836
2822,Vedas,6.59925719531,-1.88932068089,5.78533716461
2894,Somakas,-8.1436124008,-7.03839012035,-4.32801079509
2904,Vedic,7.917508772,-5.68955518344,-1.68158871247
2908,Vishoka,0.884271723579,7.12456229301,-8.52530759396
2912,Thus,10.4162735765,6.72138538906,-6.83724671276
2923,Brahmastra,4.72573083726,2.92948579813,-2.73704392641
2929,Study,10.7209093795,6.51256980656,-5.43795908676
2931,Shrinjayas,-8.14703394856,-7.04184623508,-4.32731467058
2946,Sudharma,1.56957697987,-1.71741864322,14.9925923485
2949,Jarasandha,4.24713920491,-2.21259462702,3.51116695608
2963,Madhu,-1.465779463,12.3844445602,0.372454615679
2984,Shalva,-1.50216914749,-4.81679462703,0.0201865622296
2985,Either,17.830344549,4.96554742741,-4.59862627558
2996,Pritha,-13.7449043326,-7.00107286297,-0.304815566737
3004,Any,11.1589412977,4.45255688974,-11.0215195556
3007,Devaki,2.60808092937,-2.3752279257,-2.35663630799
3009,Satyabhama,2.64733581072,-3.55228006514,12.9490835256
3014,Pradyumna,1.98857879283,9.20434494079,-10.0369361712
3019,Return,12.2094228051,4.26161178377,-5.5820696423
3034,Third,8.7948816486,6.89336717541,-5.83584983777
3041,Kichaka,-5.54593523194,2.39689461747,-4.12497030928
3049,Govinda,5.61289830356,-0.734053197263,-0.223135994312
3054,Have,12.689099521,-5.82486610487,-11.6495830184
3062,Uddhava,-6.50288160723,-11.8648173565,5.5477477277
3063,yogi,13.583079747,7.62429496737,13.767072886
3069,Fourth,10.3717709954,6.94521303505,-5.57527343569
3076,Be,18.2120379481,-0.56239162552,3.32594087849
3077,Bg,7.14982538123,-7.36597144084,8.32758941799
3086,Chitrasena,-16.371380034,-13.0230208674,-6.89263566295
3089,Besides,13.9229374387,-0.159975832687,0.727482467904
3092,Purochana,3.27724352519,0.581310246975,3.82611803069
3094,Supreme,6.5022443965,1.50543376569,-6.80284374401
3103,Sudakshina,-16.1069972856,-13.5178870379,-5.36171839093
3107,Within,-3.95396348638,-5.4774554196,4.74358822733
3109,Nagas,-1.1038971352,-10.8260766671,13.4731175934
3118,Sun,1.2703609849,-5.54863790184,3.59724842033
3129,Vyasa,0.415569784855,4.62508199485,6.99302706171
3130,Trigarta,-10.6016834152,11.5202186929,-1.19400565565
3131,Durvasa,1.1933805173,-1.08473076103,15.4248523246
3146,Ulupi,-3.42613403933,-4.2780008152,9.53032442675
3149,Vidura,-3.11875627593,4.6601536846,2.201463882
3150,Greatly,-9.89312709094,10.6121976055,1.85677051582
3159,Pandavas,-0.99021904043,-0.620985988867,6.15731903053
3175,Quickly,-13.9893250899,9.67410641722,-0.52666020725
3178,Susharman,-4.30628719003,-11.8510997554,-3.95372511287
3181,Thousands,-1.91641534423,-10.7938757846,11.3613021596
3183,Bali,11.2412333916,-6.88293939725,2.6820826752
3191,Gandhara,-3.33313909008,-4.15917753649,-6.20946210691
3194,Gandhari,-4.67085212248,2.76391358327,1.39614148206
3195,Well,9.67385825441,3.21318951066,-10.9317220532
3222,Jara,-9.92391482035,-2.30346395878,-6.85653562727
3225,Chedis,-3.20958903582,-3.69917996637,-2.03330173686
3231,Bharatas,9.33532965475,-2.00920181419,2.57235408765
3236,Vana,9.42414958014,7.08818069888,-6.1066249895
3240,Know,7.52433792293,-1.93094533283,-0.425219270067
3242,Matsya,-2.37742813283,-3.21048498811,-1.23151631699
3243,Yamuna,-2.21037164413,-3.88974307052,4.65479968358
3256,Suta,-1.81183259567,2.58552053801,-2.03463251515
3263,Karna,-3.87765484136,-1.85825067825,-1.13430362162
3268,Summation,8.0583307054,4.49956085694,-5.83270464139
